代码,序号,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
601598,2226,中国外运,3.8,1.33,0.05,197643.0,75014016.0,1.87,3.82,3.75,3.75,3.75,0.63,0.38,6.04,0.83,28123054725.0,19972484125.0,0.26,0.0,-0.52,-11.63
600794,2227,保税科技,3.8,1.33,0.05,143378.0,54325632.0,2.93,3.85,3.74,3.76,3.75,0.87,1.18,26.05,2.04,4606178197.0,4606178197.0,0.26,0.0,13.77,18.75
300110,2228,华仁药业,4.56,1.33,0.06,279327.0,127503959.19,2.44,4.62,4.51,4.52,4.5,0.84,2.37,36.38,2.22,5390891198.0,5383139768.0,-0.22,0.44,26.67,-4.6
300838,2229,浙江力诺,15.23,1.33,0.2,6604.0,10034758.3,1.86,15.31,15.03,15.24,15.03,0.64,1.25,24.0,2.43,2076458200.0,802377320.0,-0.13,0.2,2.84,-15.67
537,2230,广宇发展,14.48,1.33,0.19,236383.0,343447065.93,4.27,14.83,14.22,14.3,14.29,0.59,1.27,32.85,1.67,26969300026.0,26969300026.0,-0.21,0.21,15.84,-39.67
600178,2231,东安动力,6.86,1.33,0.09,37401.0,25584937.0,2.22,6.88,6.73,6.77,6.77,0.7,0.81,29.64,1.28,3263877554.0,3169868800.0,-0.29,-0.29,0.44,-21.51
603256,2232,宏和科技,6.87,1.33,0.09,14865.0,10146417.0,2.06,6.89,6.75,6.8,6.78,0.82,0.17,89.66,4.09,6075621900.0,6030486000.0,0.0,0.15,-1.43,-18.79
2403,2233,爱仕达,7.65,1.32,0.1,32623.0,24885601.0,2.38,7.73,7.55,7.55,7.55,0.79,1.07,-111.0,1.22,2605885129.0,2340413873.0,0.13,0.26,12.17,6.55
301211,2234,亨迪药业,19.14,1.32,0.25,9279.0,17728352.21,1.59,19.19,18.89,18.89,18.89,0.97,1.59,42.22,2.02,4593600000.0,1114405810.0,0.05,0.1,-6.73,-48.7
850,2235,华茂股份,3.83,1.32,0.05,53762.0,20459699.63,1.59,3.83,3.77,3.8,3.78,1.06,0.57,-23.55,0.79,3614236984.0,3613137403.0,0.26,0.26,2.13,-15.08
688626,2236,翔宇医疗,29.11,1.32,0.38,3620.0,10492968.0,2.68,29.39,28.62,28.95,28.73,0.88,0.71,58.21,2.53,4657600000.0,1488100289.0,0.69,0.55,-10.62,-48.51
301229,2237,纽泰格,34.51,1.32,0.45,16449.0,55864114.45,4.84,34.61,32.96,34.15,34.06,0.51,8.22,127.2,3.68,2760800000.0,690200000.0,-0.23,0.0,2.53,71.01
688378,2238,奥来德,30.68,1.32,0.4,13841.0,42339655.0,2.84,30.88,30.02,30.02,30.28,0.58,2.1,21.1,1.93,3149646107.0,2025205791.0,-0.39,-0.26,-22.8,-45.36
603337,2239,杰克股份,18.42,1.32,0.24,14522.0,26593258.0,2.04,18.48,18.11,18.22,18.18,0.4,0.33,14.37,2.18,8954672202.0,8197777897.0,0.11,0.0,-14.25,-20.36
300262,2240,巴安水务,3.07,1.32,0.04,52736.0,16151183.06,1.98,3.09,3.03,3.03,3.03,0.39,1.0,-8.11,4.71,2056184687.0,1612881329.0,-0.32,-0.32,9.25,-19.84
2132,2241,恒星科技,6.14,1.32,0.08,413212.0,251332255.06,5.45,6.23,5.9,6.01,6.06,0.84,2.95,39.56,2.37,8605484446.0,8591004564.0,0.0,0.0,7.53,0.49
2774,2242,快意电梯,6.92,1.32,0.09,26091.0,17834166.0,2.78,6.93,6.74,6.85,6.83,1.13,0.93,53.3,2.03,2329880268.0,1949939640.0,0.0,0.29,-9.66,-10.13
605377,2243,华旺科技,18.46,1.32,0.24,16260.0,29981193.0,2.58,18.69,18.22,18.28,18.22,0.76,1.21,13.51,1.79,6134956526.0,2481196232.0,0.0,0.05,15.3,5.97
600367,2244,红星发展,20.77,1.32,0.27,93926.0,194387278.0,3.02,20.92,20.3,20.68,20.5,0.8,3.2,15.7,3.37,6090524182.0,6090524182.0,-0.14,-0.1,-3.35,12.39
688052,2245,纳芯微,323.8,1.31,4.2,7456.0,239670896.0,3.39,327.33,316.51,319.0,319.6,0.95,3.43,83.9,5.23,32724523200.0,7043640828.0,0.04,0.39,0.62,41.27
688728,2246,格科微,16.99,1.31,0.22,30855.0,52225890.0,2.86,17.1,16.62,16.78,16.77,0.97,0.4,41.33,5.29,42456093069.0,12946909510.0,0.0,-0.06,-17.76,-43.69
300412,2247,迦南科技,6.96,1.31,0.09,107038.0,74336573.66,2.47,7.04,6.87,6.87,6.87,0.47,2.27,40.89,3.0,3464386194.0,3288273896.0,0.0,-0.14,-1.97,-52.0
603500,2248,祥和实业,13.16,1.31,0.17,10334.0,13535691.0,2.77,13.21,12.85,12.99,12.99,0.67,0.42,49.51,3.69,3231421892.0,3231421892.0,0.0,0.0,-8.23,47.87
603111,2249,康尼机电,4.65,1.31,0.06,35912.0,16581545.0,2.18,4.67,4.57,4.62,4.59,1.04,0.43,21.68,1.34,4618731001.0,3887322113.0,0.0,-0.21,5.44,-13.08
600744,2250,华银电力,4.65,1.31,0.06,74168.0,34570762.0,3.27,4.74,4.59,4.59,4.59,0.69,0.9,-15.61,30.94,8282227874.0,3848499969.0,0.0,0.22,-11.93,-20.51
601177,2251,杭齿前进,8.53,1.31,0.11,24817.0,21085984.0,2.61,8.64,8.42,8.64,8.42,0.77,0.62,16.98,1.68,3412511800.0,3412511800.0,0.12,0.12,4.15,-5.12
755,2252,山西路桥,5.43,1.31,0.07,203131.0,109653249.59,2.61,5.45,5.31,5.35,5.36,0.65,3.33,16.83,1.84,7967494364.0,3312538491.0,0.0,0.0,34.41,17.53
2139,2253,拓邦股份,12.42,1.31,0.16,233299.0,289053100.14,3.75,12.6,12.14,12.35,12.26,0.57,2.24,32.02,2.99,15786159960.0,12937820912.0,0.08,0.16,12.91,-33.37
300434,2254,金石亚药,8.54,1.3,0.11,11282.0,9631224.0,1.78,8.62,8.47,8.48,8.43,0.73,0.34,20.87,1.6,3430892667.0,2835511613.0,0.0,0.0,-4.26,-21.36
2671,2255,龙泉股份,4.66,1.3,0.06,35939.0,16691197.0,1.74,4.68,4.6,4.61,4.6,0.56,0.78,-24.57,1.22,2636280215.0,2133682714.0,0.0,0.0,-8.98,-1.89
735,2256,罗 牛 山,6.99,1.3,0.09,152811.0,106669868.02,2.17,7.03,6.88,6.91,6.9,0.95,1.33,-189.45,1.89,8049079910.0,8044698795.0,-0.14,-0.14,8.04,-1.96
603998,2257,方盛制药,6.23,1.3,0.08,54455.0,33845632.0,1.95,6.28,6.16,6.18,6.15,0.73,1.27,21.7,2.23,2742334608.0,2675347156.0,0.0,0.32,0.81,-6.32
2229,2258,鸿博股份,7.01,1.3,0.09,58963.0,41224732.0,2.89,7.09,6.89,6.93,6.92,0.65,1.19,-43.11,2.12,3493393284.0,3469831426.0,-0.85,-0.71,15.49,9.02
300848,2259,美瑞新材,27.3,1.3,0.35,16791.0,46000962.5,5.31,27.79,26.36,26.94,26.95,0.56,2.42,49.13,5.95,5460273000.0,1893446100.0,0.11,0.18,49.75,30.12
600829,2260,人民同泰,6.25,1.3,0.08,49783.0,30889531.0,2.76,6.32,6.15,6.2,6.17,1.47,0.86,17.11,1.57,3624303731.0,3624303731.0,0.0,0.32,3.31,-6.99
300918,2261,南山智尚,10.17,1.29,0.13,62543.0,63742870.53,3.09,10.36,10.05,10.16,10.04,0.63,5.77,26.26,2.17,3661200000.0,1102707675.0,0.1,0.2,21.51,0.69
300398,2262,飞凯材料,20.35,1.29,0.26,85375.0,173265154.21,2.04,20.43,20.02,20.24,20.09,0.87,1.63,21.26,3.21,10758013723.0,10683348047.0,0.05,0.1,-3.37,-15.53
603580,2263,艾艾精工,10.96,1.29,0.14,7117.0,7756701.0,1.94,10.97,10.76,10.82,10.82,0.65,0.54,392.75,3.09,1432178272.0,1432178272.0,0.27,0.18,-5.6,-5.27
603040,2264,新坐标,17.26,1.29,0.22,7987.0,13786557.0,3.17,17.43,16.89,17.04,17.04,0.61,0.6,17.64,2.32,2312652021.0,2312652021.0,-0.06,0.0,-0.4,-13.05
300686,2265,智动力,11.77,1.29,0.15,13768.0,16142053.44,1.89,11.8,11.58,11.62,11.62,0.84,0.69,70.08,1.84,3126397305.0,2336066463.0,0.09,0.17,2.26,-18.94
300773,2266,拉卡拉,16.48,1.29,0.21,68911.0,113791224.73,2.77,16.7,16.25,16.25,16.27,0.79,0.91,19.94,2.58,13184329600.0,12481849000.0,-0.12,-0.06,-7.93,-43.21
600688,2267,上海石化,3.14,1.29,0.04,162556.0,50718697.0,1.61,3.14,3.09,3.1,3.1,0.76,0.22,-38.97,1.18,33986774390.0,23012474390.0,0.32,0.32,-5.14,-22.85
300127,2268,银河磁体,16.49,1.29,0.21,15843.0,26070087.44,1.54,16.55,16.3,16.4,16.28,0.66,0.69,29.85,4.04,5328683476.0,3766582149.0,0.06,-0.06,-5.01,-33.51
600759,2269,ST洲际,2.36,1.29,0.03,295719.0,68992294.0,3.86,2.38,2.29,2.32,2.33,0.68,1.31,21.6,1.17,5341877742.0,5329314282.0,0.0,0.43,-9.23,-16.61
300297,2270,*ST蓝盾,2.36,1.29,0.03,307166.0,71483166.12,8.15,2.42,2.23,2.3,2.33,1.27,2.46,-2.49,5.08,2949667738.0,2944758938.0,-0.42,0.0,49.37,-29.13
2687,2271,乔治白,4.72,1.29,0.06,65344.0,30683768.05,1.93,4.74,4.65,4.66,4.66,0.96,1.62,23.37,1.85,2395400000.0,1898294410.0,0.0,0.43,5.59,-0.42
3015,2272,日久光电,9.45,1.29,0.12,30408.0,28609544.6,2.57,9.5,9.26,9.31,9.33,0.47,1.59,44.4,2.55,2656080003.0,1806267056.0,0.11,0.0,7.02,-17.4
300604,2273,长川科技,62.24,1.29,0.79,116444.0,724915530.07,7.01,64.19,59.88,61.0,61.45,0.93,2.6,76.73,18.21,37613420031.0,27885311018.0,0.19,-0.34,40.18,8.43
2171,2274,楚江新材,9.46,1.28,0.12,80409.0,75952460.93,2.78,9.55,9.29,9.35,9.34,0.58,0.65,22.49,2.04,12624676268.0,11739688490.0,0.0,0.0,13.98,-27.29
301045,2275,天禄科技,20.52,1.28,0.26,2879.0,5899313.16,1.63,20.63,20.3,20.5,20.26,0.48,0.5,29.59,2.45,2116727139.0,1177407559.0,0.2,-0.05,-5.74,-29.77
301237,2276,和顺科技,37.92,1.28,0.48,2286.0,8630922.0,1.63,37.96,37.35,37.65,37.44,0.44,1.21,29.98,2.04,3033600000.0,719251885.0,0.18,0.16,4.72,-32.27
301015,2277,百洋医药,23.71,1.28,0.3,28972.0,68777459.8,4.49,24.4,23.35,23.6,23.41,1.45,2.45,28.98,6.18,12450121000.0,2806671250.0,-0.21,-0.13,15.55,-19.98
600526,2278,菲达环保,5.54,1.28,0.07,34744.0,19260973.0,1.65,5.6,5.51,5.52,5.47,0.65,0.63,72.33,1.3,4786244996.0,3032621883.0,0.0,-0.18,-1.6,-10.5
153,2279,丰原药业,8.71,1.28,0.11,69823.0,60788821.62,2.33,8.82,8.62,8.64,8.6,0.65,2.24,15.36,1.72,2718750113.0,2717321673.0,-0.11,-0.23,5.45,-26.68
300311,2280,任子行,6.34,1.28,0.08,111942.0,70735575.11,2.24,6.36,6.22,6.26,6.26,1.16,2.09,-51.23,5.18,4270815151.0,3392567856.0,0.0,0.16,-0.78,-22.4
600962,2281,国投中鲁,11.89,1.28,0.15,39906.0,46816164.0,3.92,11.91,11.45,11.74,11.74,0.66,1.57,148.92,4.57,3117676900.0,3020297800.0,0.17,0.42,5.31,12.06
603826,2282,坤彩科技,58.66,1.28,0.74,11751.0,68221801.0,2.85,59.03,57.38,57.51,57.92,1.0,0.25,240.42,15.52,27452880000.0,27452880000.0,0.22,-0.29,-11.32,53.24
603843,2283,正平股份,4.76,1.28,0.06,114324.0,54129259.0,2.55,4.79,4.67,4.71,4.7,0.76,1.63,69.42,1.75,3330206608.0,3330206608.0,-0.21,0.0,0.63,2.59
600115,2284,中国东航,4.76,1.28,0.06,319615.0,150533761.0,3.62,4.81,4.64,4.69,4.7,1.09,0.29,-2.4,2.75,89842334771.0,53325001588.0,-0.21,0.0,2.59,-7.75
603108,2285,润达医疗,11.91,1.28,0.15,152378.0,182302357.0,3.83,12.18,11.73,11.84,11.76,1.15,2.63,21.63,1.97,6902353450.0,6902353450.0,-0.33,0.17,26.03,-11.19
2769,2286,普路通,7.94,1.28,0.1,42664.0,33731107.0,3.83,8.03,7.73,7.81,7.84,0.5,1.28,145.77,2.01,2964145349.0,2639242105.0,0.13,0.25,13.11,18.68
831961,2287,创远信科,12.72,1.27,0.16,630.0,793276.79,1.51,12.72,12.53,12.53,12.56,0.46,0.08,78.55,2.56,1816931262.0,1037907785.0,1.27,1.27,-0.16,-36.27
300687,2288,赛意信息,23.85,1.27,0.3,6412.0,15267090.8,2.21,23.99,23.47,23.6,23.55,0.48,0.21,70.16,4.38,9501901271.0,7270112144.0,0.0,-0.04,-2.73,-17.96
605006,2289,山东玻纤,9.55,1.27,0.12,18935.0,18044553.0,1.91,9.63,9.45,9.48,9.43,0.73,0.67,8.23,2.25,5730043854.0,2708026258.0,0.0,0.1,-8.44,-16.88
300246,2290,宝莱特,14.33,1.27,0.18,8680.0,12448191.0,2.33,14.55,14.22,14.3,14.15,0.52,0.62,177.12,1.81,2517508859.0,1991110352.0,0.0,0.0,-0.76,-33.81
601126,2291,四方股份,15.13,1.27,0.19,140223.0,211735426.0,3.95,15.32,14.73,15.1,14.94,0.58,1.72,20.25,3.25,12303292360.0,12303292360.0,0.13,0.2,6.03,-25.83
2676,2292,顺威股份,4.78,1.27,0.06,803767.0,379776812.18,7.63,4.91,4.55,4.57,4.72,2.12,11.16,47.74,3.04,3441600000.0,3441413384.0,0.0,0.42,23.2,9.13
830839,2293,万通液压,5.58,1.27,0.07,232.0,128287.02,1.45,5.59,5.51,5.51,5.51,0.44,0.08,17.26,1.61,669600000.0,165968730.0,0.0,0.72,-7.31,-40.76
600916,2294,中国黄金,13.56,1.27,0.17,149503.0,201739604.0,3.29,13.67,13.23,13.48,13.39,0.7,1.82,25.94,3.46,22780800000.0,11148354000.0,0.15,-0.07,29.89,0.52
600644,2295,乐山电力,7.18,1.27,0.09,205113.0,147581633.0,2.68,7.32,7.13,7.13,7.09,0.77,3.81,22.48,2.14,3865716732.0,3865716732.0,-0.14,-0.14,13.43,-8.77
300797,2296,钢研纳克,13.57,1.27,0.17,5897.0,8003479.0,1.87,13.7,13.45,13.49,13.4,0.53,0.77,36.88,3.98,3460485700.0,1036299959.0,-0.15,-0.15,1.95,-22.19
3035,2297,南网能源,6.4,1.27,0.08,89909.0,57503419.17,1.58,6.46,6.36,6.36,6.32,0.47,0.55,57.7,3.95,24242424237.0,10470787872.0,0.0,0.31,-1.39,-22.71
563,2298,陕国投Ａ,3.2,1.27,0.04,206434.0,65877066.41,1.9,3.22,3.16,3.17,3.16,0.7,0.52,13.62,1.01,12684841107.0,12684841107.0,0.31,0.31,2.89,0.0
688188,2299,柏楚电子,200.29,1.26,2.5,3658.0,73414153.0,4.01,204.94,197.0,198.0,197.79,0.73,0.26,58.97,7.27,29228858680.0,28201046911.0,-0.12,-0.06,-3.01,-26.9
300635,2300,中达安,14.43,1.26,0.18,6845.0,9846293.0,1.82,14.48,14.22,14.33,14.25,0.53,0.59,92.2,2.92,1967126460.0,1674039524.0,-0.07,0.0,-25.5,-11.36
603881,2301,数据港,24.87,1.26,0.31,32520.0,80622882.0,1.83,24.93,24.48,24.49,24.56,0.89,0.99,98.33,2.8,8180419389.0,8180419389.0,0.0,0.12,-2.13,-32.58
2294,2302,信立泰,25.68,1.26,0.32,28425.0,72935882.8,2.21,25.9,25.34,25.62,25.36,1.12,0.26,41.11,3.73,28628488619.0,28620414750.0,0.23,0.04,-1.31,-4.61
688193,2303,仁度生物,52.22,1.26,0.65,975.0,5088626.0,1.71,52.46,51.58,51.58,51.57,0.76,1.18,47.64,2.16,2088800000.0,430633431.0,0.04,0.0,-6.18,-28.12
301182,2304,凯旺科技,22.52,1.26,0.28,5402.0,12140984.21,1.62,22.68,22.32,22.68,22.24,0.74,2.25,40.1,2.23,2157904684.0,539579200.0,-0.04,-0.04,-1.66,-36.31
605069,2305,正和生态,10.48,1.26,0.13,6831.0,7118255.0,1.45,10.5,10.35,10.35,10.35,0.71,0.81,-25.57,1.25,2218592713.0,882010193.0,0.1,0.0,-9.26,-28.37
2106,2306,莱宝高科,8.88,1.25,0.11,101223.0,89120793.77,3.65,8.98,8.66,8.73,8.77,0.56,1.44,12.77,1.29,6267647501.0,6252696671.0,0.0,0.34,16.54,-22.17
2344,2307,海宁皮城,4.85,1.25,0.06,125604.0,60906877.2,1.67,4.89,4.81,4.87,4.79,0.69,0.98,16.85,0.76,6220692256.0,6215105696.0,0.21,0.21,9.98,-0.41
603477,2308,巨星农牧,30.76,1.25,0.38,105095.0,326640262.0,6.06,31.85,30.01,30.19,30.38,0.97,2.18,-29.49,5.19,15567434307.0,14817993883.0,0.03,-0.32,40.65,99.09
688015,2309,交控科技,21.05,1.25,0.26,8470.0,17785935.0,1.44,21.12,20.82,20.86,20.79,0.83,0.45,24.24,1.71,3946747479.0,3946747479.0,0.33,0.48,-13.59,-42.06
2627,2310,三峡旅游,4.87,1.25,0.06,57596.0,27876350.08,2.29,4.88,4.77,4.81,4.81,0.47,0.84,-299.32,1.15,3594781330.0,3341313331.0,0.21,0.41,-13.04,-6.7
603767,2311,中马传动,8.12,1.25,0.1,17436.0,14110343.0,2.49,8.17,7.97,8.02,8.02,0.76,0.57,67.18,1.75,2484565720.0,2466892540.0,0.0,0.0,-4.02,7.84
603117,2312,ST万林,2.44,1.24,0.03,41830.0,10159882.0,1.24,2.44,2.41,2.41,2.41,0.54,0.66,-50.57,0.79,1544872585.0,1544872585.0,0.41,0.41,4.72,-38.69
300675,2313,建科院,14.64,1.24,0.18,9798.0,14278226.56,2.01,14.68,14.39,14.46,14.46,0.75,0.67,-64.66,4.26,2147200488.0,2147200488.0,-0.07,0.0,-7.11,-12.39
300006,2314,莱美药业,4.07,1.24,0.05,56257.0,22805575.2,1.49,4.08,4.02,4.03,4.02,0.75,0.69,-43.79,2.04,4297558604.0,3305461786.0,0.25,0.0,1.75,-40.32
2373,2315,千方科技,9.77,1.24,0.12,43842.0,42682355.8,1.55,9.8,9.65,9.69,9.65,0.73,0.32,-83.35,1.25,15438438861.0,13419169262.0,0.0,0.0,6.89,-34.65
600113,2316,浙江东日,7.33,1.24,0.09,70699.0,51431384.0,1.93,7.34,7.2,7.28,7.24,0.98,1.72,18.99,1.45,3015790403.0,3015790403.0,0.0,0.14,-0.54,13.47
300476,2317,胜宏科技,16.29,1.24,0.2,140664.0,229089331.84,2.73,16.46,16.02,16.15,16.09,0.89,1.64,15.49,2.12,14068972872.0,13949492922.0,0.12,0.12,-4.79,-45.81
600076,2318,康欣新材,3.26,1.24,0.04,45577.0,14737081.0,2.17,3.27,3.2,3.23,3.22,0.81,0.44,-23.75,0.92,4383211376.0,3371701061.0,0.0,0.0,5.5,-13.98
688553,2319,汇宇制药-W,21.2,1.24,0.26,2481.0,5266281.0,2.48,21.46,20.94,20.94,20.94,0.54,0.47,26.46,2.47,8980320000.0,1108701679.0,-0.19,-0.19,-13.36,-36.56
600919,2320,江苏银行,7.34,1.24,0.09,1095895.0,806182700.0,2.07,7.41,7.26,7.28,7.25,1.21,0.75,4.05,0.69,108409228592.0,107810270404.0,-0.14,-0.14,9.88,35.17
2760,2321,凤形股份,18.77,1.24,0.23,10278.0,19243017.0,3.13,18.94,18.36,18.54,18.54,0.86,1.17,36.09,2.13,2026948012.0,1651402056.0,-0.11,-0.05,-0.85,-28.14
688336,2322,三生国健,13.88,1.24,0.17,2592.0,3597866.0,1.97,13.98,13.71,13.71,13.71,0.82,0.28,-595.39,1.88,8560986807.0,1279279501.0,-0.07,-0.14,-9.93,-25.18
605151,2323,西上海,18.78,1.24,0.23,15437.0,29154381.0,4.8,19.39,18.5,18.52,18.55,0.57,2.43,22.86,2.05,2534173200.0,1192564367.0,0.27,0.16,9.12,-6.15
300610,2324,晨化股份,17.15,1.24,0.21,36875.0,62959682.58,3.66,17.33,16.71,16.9,16.94,0.61,2.3,20.23,3.4,3650840550.0,2747445298.0,0.0,0.0,3.31,-13.3
603507,2325,振江股份,32.68,1.24,0.4,62524.0,203470709.0,4.93,33.17,31.58,32.59,32.28,0.72,5.0,51.93,2.47,4104000152.0,4084800652.0,-0.06,-0.15,23.09,-19.53
2087,2326,新野纺织,3.27,1.24,0.04,71271.0,23181386.43,1.24,3.27,3.23,3.25,3.23,0.67,0.87,-45.71,0.63,2670917475.0,2667138359.0,0.0,0.0,-1.21,-8.91
688559,2327,海目星,79.5,1.24,0.97,60652.0,479216017.0,6.58,81.18,76.01,78.81,78.53,0.86,4.67,85.02,9.59,16037256750.0,10326712125.0,0.01,1.02,15.22,33.14
603055,2328,台华新材,10.66,1.23,0.13,29793.0,31712468.0,1.99,10.74,10.53,10.61,10.53,0.72,0.35,19.34,2.45,9260907748.0,9194112188.0,0.0,0.0,-18.06,-32.96
2590,2329,万安科技,8.2,1.23,0.1,61606.0,49965734.4,4.07,8.25,7.92,8.09,8.1,0.26,1.35,706.26,2.09,3933104793.0,3735539840.0,0.0,0.12,-0.97,-21.83
861,2330,海印股份,2.46,1.23,0.03,115862.0,28367555.4,1.23,2.46,2.43,2.43,2.43,0.5,0.49,50.6,1.67,6201649727.0,5854673214.0,0.0,0.0,-16.04,-24.77
507,2331,珠海港,5.74,1.23,0.07,149348.0,85490211.52,1.59,5.75,5.66,5.68,5.67,0.25,1.66,15.13,1.0,5279278297.0,5179418702.0,-0.17,0.0,-8.16,-9.46
2008,2332,大族激光,30.35,1.23,0.37,168133.0,508373412.49,2.57,30.53,29.76,29.8,29.98,0.72,1.72,25.28,2.35,31925912824.0,29711290381.0,-0.03,-0.07,-2.1,-43.38
300408,2333,三环集团,27.08,1.23,0.33,83404.0,224311443.95,2.24,27.15,26.55,26.58,26.75,0.71,0.45,27.63,3.15,51898748807.0,50109080594.0,-0.15,-0.18,-6.2,-38.84
600982,2334,宁波能源,4.93,1.23,0.06,81565.0,40266222.0,3.08,5.0,4.85,4.86,4.87,0.57,1.08,25.77,1.47,5510597280.0,3732917076.0,0.0,0.0,-8.02,9.07
600131,2335,国网信通,13.97,1.23,0.17,87149.0,121738757.0,2.54,14.12,13.77,13.78,13.8,0.74,1.61,36.17,3.24,16699661780.0,7546794917.0,-0.14,-0.14,2.12,-35.56
2799,2336,环球印务,13.16,1.23,0.16,205399.0,272052139.91,4.85,13.68,13.05,13.08,13.0,4.24,8.15,27.54,4.05,3316320000.0,3316264728.0,0.15,-0.08,12.77,8.58
688179,2337,阿拉丁,39.58,1.23,0.48,6051.0,23863308.0,1.79,39.76,39.06,39.19,39.1,0.62,0.84,55.64,6.4,5592921561.0,2861767068.0,0.0,0.18,-25.6,-29.16
688309,2338,*ST恒誉,16.5,1.23,0.2,903.0,1486270.0,1.35,16.52,16.3,16.3,16.3,1.11,0.2,48.6,1.85,1320177095.0,741834077.0,0.0,0.0,-2.83,-21.47
601016,2339,节能风电,4.95,1.23,0.06,493793.0,244980599.0,2.66,5.02,4.89,4.89,4.89,0.69,1.1,12.32,2.15,24811993582.0,22179433503.0,0.0,0.0,4.87,-23.37
301166,2340,优宁维,51.99,1.23,0.63,4280.0,22206731.87,2.18,52.48,51.36,52.0,51.36,0.7,1.98,55.13,2.15,4505800069.0,1125796971.0,0.19,0.46,-13.67,-49.28
301238,2341,瑞泰新材,31.38,1.23,0.38,45740.0,142741715.61,2.42,31.49,30.74,31.15,31.0,0.47,3.16,23.09,3.58,23011998954.0,4542915643.0,0.03,0.06,63.61,63.61
603789,2342,星光农机,9.09,1.22,0.11,178173.0,163496618.0,6.24,9.5,8.94,9.21,8.98,6.72,6.85,-51.15,3.91,2363400000.0,2363400000.0,-0.11,-0.22,3.3,-28.09
301062,2343,上海艾录,9.92,1.22,0.12,5407.0,5338185.0,2.86,10.01,9.73,10.01,9.8,0.7,1.24,35.12,3.78,3971886656.0,434030752.0,0.3,0.2,-11.27,-44.8
973,2344,佛塑科技,4.96,1.22,0.06,130970.0,64379995.04,3.06,4.97,4.82,4.89,4.9,0.59,1.35,35.12,1.91,4798418928.0,4798303841.0,0.2,0.2,12.73,-2.94
301234,2345,五洲医疗,32.26,1.22,0.39,6452.0,20758768.8,1.69,32.42,31.88,31.9,31.87,0.92,3.8,34.85,2.04,2193680000.0,548420000.0,-0.09,-0.06,22.99,22.99
603067,2346,振华股份,16.55,1.22,0.2,108120.0,179857945.0,5.44,17.09,16.2,16.4,16.35,0.47,2.15,17.36,3.63,8424217547.0,8319952547.0,0.18,0.24,29.3,52.39
300266,2347,兴源环境,3.31,1.22,0.04,146476.0,48380588.36,2.14,3.35,3.28,3.29,3.27,0.58,0.94,-29.21,2.95,5197452409.0,5142663965.0,0.0,0.0,-17.25,-15.13
717,2348,韶钢松山,3.31,1.22,0.04,84905.0,27991332.05,1.22,3.31,3.27,3.28,3.27,0.81,0.35,18.75,0.75,8022533358.0,8021468365.0,0.3,0.0,-7.02,-27.25
301162,2349,国能日新,79.45,1.22,0.96,8090.0,63397775.9,4.47,79.51,76.0,78.19,78.49,0.6,4.81,133.64,5.89,5632419454.0,1335917507.0,0.03,0.03,55.54,77.82
300740,2350,水羊股份,14.1,1.22,0.17,51839.0,72867872.0,2.23,14.19,13.88,14.0,13.93,0.66,1.46,33.0,3.22,5466167078.0,4995364173.0,-0.14,-0.07,15.76,-11.26
156,2351,华数传媒,7.47,1.22,0.09,71618.0,53474999.02,1.9,7.51,7.37,7.42,7.38,1.17,0.46,17.01,0.98,13841405342.0,11690961679.0,0.0,-0.13,-3.36,-9.56
300800,2352,力合科技,14.12,1.22,0.17,10301.0,14471171.2,1.36,14.15,13.96,14.09,13.95,0.61,0.71,25.9,1.64,3366208000.0,2044576000.0,0.14,0.28,-13.21,-51.02
603379,2353,三美股份,26.61,1.22,0.32,52302.0,139073310.0,5.17,27.07,25.71,26.34,26.29,0.53,0.86,23.61,2.93,16244847175.0,16244847175.0,0.26,-0.04,21.4,17.69
300092,2354,科新机电,10.0,1.21,0.12,31955.0,31712730.0,3.24,10.05,9.73,9.87,9.88,0.63,1.91,19.94,2.95,2315990000.0,1674819850.0,0.0,0.1,0.91,-22.12
603408,2355,建霖家居,11.68,1.21,0.14,17300.0,20085533.0,2.08,11.73,11.49,11.68,11.54,0.85,1.49,11.55,1.99,5244086400.0,1355097633.0,0.09,0.0,3.91,-15.42
603556,2356,海兴电力,16.69,1.21,0.2,48309.0,80678066.0,3.64,16.97,16.37,16.51,16.49,0.58,0.99,13.82,1.46,8156136628.0,8156136628.0,0.06,0.18,5.5,23.63
603955,2357,大千生态,19.22,1.21,0.23,51848.0,97772867.0,9.48,19.85,18.05,19.85,18.99,1.3,3.82,51.64,1.6,2608538400.0,2608538400.0,-0.21,-0.1,47.73,45.17
300016,2358,北陆药业,6.69,1.21,0.08,20418.0,13647901.24,1.36,6.71,6.62,6.62,6.61,0.65,0.5,41.14,1.9,3291185520.0,2737311856.0,0.0,-0.15,-7.47,-26.56
2565,2359,顺灏股份,4.19,1.21,0.05,158345.0,66163981.96,1.69,4.21,4.14,4.14,4.14,0.56,1.5,-6478.87,2.31,4441353583.0,4423094636.0,0.0,0.0,-14.49,-38.47
688456,2360,有研粉材,28.52,1.21,0.34,8688.0,24628002.0,2.87,28.69,27.88,27.88,28.18,0.6,1.38,45.39,2.7,2956383200.0,1794157550.0,0.04,0.0,16.12,0.78
